IFFX	INFRONT FX MARKET	INFRONT AS	INFT	INFT	OTHR		NO	OSLO	WWW.INFRONTFINANCE.COM	ACTIVE	Europe	Northern Europe	1	1
IFLL	ICE FUTURES EUROPE - FINANCIAL PRODUCTS DIVISION		IFEU	IFEU	NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	1	1
IFLO	ICE FUTURES EUROPE - EQUITY PRODUCTS DIVISION		IFEU	IFEU	NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	1	1
IFLS	SWAPXECUTE		IFLS		OTFS		GB	LONDON	WWW.INTLFCSTONE.COM	ACTIVE	Europe	Northern Europe	0	1
IFLX	ICE FUTURES EUROPE - AGRICULTURAL PRODUCTS DIVISION		IFEU	IFEU	NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	1	1
IFSG	ICE FUTURES SINGAPORE		IFSG		NSPD		SG	SINGAPORE	WWW.THEICE.COM	ACTIVE	Asia	South-Eastern Asia	0	1
IFSM	INSTITUTIONAL FINANCIAL SECURITIES MARKET	MALTA STOCK EXCHANGE PLC	XMAL	XMAL	RMKT	IFSM	MT	VALLETTA	WWW.BORZAMALTA.COM.MT	ACTIVE	Europe	Southern Europe	1	1
IFUS	ICE FUTURES U.S.		IFUS		NSPD		US	NEW YORK	WWW.THEICE.COM	ACTIVE	Americas	North America	0	1
IFUT	ICE FUTURES EUROPE - EUROPEAN UTILITIES DIVISION		IFEU	IFEU	NSPD		GB	LONDON	WWW.THEICE.COM	ACTIVE	Europe	Northern Europe	1	1
IFXA	FX CONNECT IRELAND MTF - ALLOCATIONS	STATE STREET GLOBALLINK IRELAND LIMITED	IFXC	IFXC	MLTF	IFXC MTF	IE	DUBLIN	WWW.FXCONNECTMTF.COM/OUR-SERVICES	EXPIRED	Europe	Northern Europe	1	1
IFXC	FX CONNECT IRELAND MTF	STATE STREET GLOBALLINK IRELAND LIMITED	IFXC		MLTF	IFXC MTF	IE	DUBLIN	WWW.FXCONNECTMTF.COM/OUR-SERVICES	EXPIRED	Europe	Northern Europe	0	1
